nu,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10,u_11,u_12,u_13,u_14,u_15,u_16,u_17,u_18,u_19,u_20,u_21,u_22,u_23,u_24
1.019,0.7760644449,0.5487604316,4.752024192e-17,-0.5487604316,-0.7760644449,1.324824877,1.097520863,0.5487604316,8.616046153e-17,-0.2273040133,1.55212889,1.324824877,0.7760644449,0.2273040133,0,1.324824877,1.097520863,0.5487604316,8.616046153e-17,-0.2273040133,0.7760644449,0.5487604316,1.425607258e-16,-0.5487604316,-0.7760644449
1.02,0.7768260391,0.54929896,4.756687611e-17,-0.54929896,-0.7768260391,1.326124999,1.09859792,0.54929896,8.624501547e-17,-0.227527079,1.553652078,1.326124999,0.7768260391,0.227527079,0,1.326124999,1.09859792,0.54929896,8.624501547e-17,-0.227527079,0.7768260391,0.54929896,1.427006283e-16,-0.54929896,-0.7768260391
1.021,0.7775876332,0.5498374884,4.76135103e-17,-0.5498374884,-0.7775876332,1.327425122,1.099674977,0.5498374884,8.632956941e-17,-0.2277501448,1.555175266,1.327425122,0.7775876332,0.2277501448,0,1.327425122,1.099674977,0.5498374884,8.632956941e-17,-0.2277501448,0.7775876332,0.5498374884,1.428405309e-16,-0.5498374884,-0.7775876332
1.022,0.7783492274,0.5503760168,4.76601445e-17,-0.5503760168,-0.7783492274,1.328725244,1.100752034,0.5503760168,8.641412334e-17,-0.2279732106,1.556698455,1.328725244,0.7783492274,0.2279732106,0,1.328725244,1.100752034,0.5503760168,8.641412334e-17,-0.2279732106,0.7783492274,0.5503760168,1.429804335e-16,-0.5503760168,-0.7783492274
1.023,0.7791108215,0.5509145452,4.770677869e-17,-0.5509145452,-0.7791108215,1.330025367,1.10182909,0.5509145452,8.649867728e-17,-0.2281962763,1.558221643,1.330025367,0.7791108215,0.2281962763,0,1.330025367,1.10182909,0.5509145452,8.649867728e-17,-0.2281962763,0.7791108215,0.5509145452,1.431203361e-16,-0.5509145452,-0.7791108215
1.024,0.7798724157,0.5514530736,4.775341288e-17,-0.5514530736,-0.7798724157,1.331325489,1.102906147,0.5514530736,8.658323122e-17,-0.2284193421,1.559744831,1.331325489,0.7798724157,0.2284193421,0,1.331325489,1.102906147,0.5514530736,8.658323122e-17,-0.2284193421,0.7798724157,0.5514530736,1.432602386e-16,-0.5514530736,-0.7798724157
1.025,0.7806340099,0.551991602,4.780004707e-17,-0.551991602,-0.7806340099,1.332625612,1.103983204,0.551991602,8.666778515e-17,-0.2286424079,1.56126802,1.332625612,0.7806340099,0.2286424079,0,1.332625612,1.103983204,0.551991602,8.666778515e-17,-0.2286424079,0.7806340099,0.551991602,1.434001412e-16,-0.551991602,-0.7806340099
1.026,0.781395604,0.5525301304,4.784668127e-17,-0.5525301304,-0.781395604,1.333925734,1.105060261,0.5525301304,8.675233909e-17,-0.2288654736,1.562791208,1.333925734,0.781395604,0.2288654736,0,1.333925734,1.105060261,0.5525301304,8.675233909e-17,-0.2288654736,0.781395604,0.5525301304,1.435400438e-16,-0.5525301304,-0.781395604
1.027,0.7821571982,0.5530686588,4.789331546e-17,-0.5530686588,-0.7821571982,1.335225857,1.106137318,0.5530686588,8.683689303e-17,-0.2290885394,1.564314396,1.335225857,0.7821571982,0.2290885394,0,1.335225857,1.106137318,0.5530686588,8.683689303e-17,-0.2290885394,0.7821571982,0.5530686588,1.436799464e-16,-0.5530686588,-0.7821571982
1.028,0.7829187923,0.5536071872,4.793994965e-17,-0.5536071872,-0.7829187923,1.336525979,1.107214374,0.5536071872,8.692144696e-17,-0.2293116052,1.565837585,1.336525979,0.7829187923,0.2293116052,0,1.336525979,1.107214374,0.5536071872,8.692144696e-17,-0.2293116052,0.7829187923,0.5536071872,1.43819849e-16,-0.5536071872,-0.7829187923
1.029,0.7836803865,0.5541457156,4.798658384e-17,-0.5541457156,-0.7836803865,1.337826102,1.108291431,0.5541457156,8.70060009e-17,-0.2295346709,1.567360773,1.337826102,0.7836803865,0.2295346709,0,1.337826102,1.108291431,0.5541457156,8.70060009e-17,-0.2295346709,0.7836803865,0.5541457156,1.439597515e-16,-0.5541457156,-0.7836803865
1.03,0.7844419806,0.554684244,4.803321804e-17,-0.554684244,-0.7844419806,1.339126225,1.109368488,0.554684244,8.709055484e-17,-0.2297577367,1.568883961,1.339126225,0.7844419806,0.2297577367,0,1.339126225,1.109368488,0.554684244,8.709055484e-17,-0.2297577367,0.7844419806,0.554684244,1.440996541e-16,-0.554684244,-0.7844419806
1.031,0.7852035748,0.5552227723,4.807985223e-17,-0.5552227723,-0.7852035748,1.340426347,1.110445545,0.5552227723,8.717510878e-17,-0.2299808024,1.57040715,1.340426347,0.7852035748,0.2299808024,0,1.340426347,1.110445545,0.5552227723,8.717510878e-17,-0.2299808024,0.7852035748,0.5552227723,1.442395567e-16,-0.5552227723,-0.7852035748
1.032,0.7859651689,0.5557613007,4.812648642e-17,-0.5557613007,-0.7859651689,1.34172647,1.111522601,0.5557613007,8.725966271e-17,-0.2302038682,1.571930338,1.34172647,0.7859651689,0.2302038682,0,1.34172647,1.111522601,0.5557613007,8.725966271e-17,-0.2302038682,0.7859651689,0.5557613007,1.443794593e-16,-0.5557613007,-0.7859651689
1.033,0.7867267631,0.5562998291,4.817312061e-17,-0.5562998291,-0.7867267631,1.343026592,1.112599658,0.5562998291,8.734421665e-17,-0.230426934,1.573453526,1.343026592,0.7867267631,0.230426934,0,1.343026592,1.112599658,0.5562998291,8.734421665e-17,-0.230426934,0.7867267631,0.5562998291,1.445193618e-16,-0.5562998291,-0.7867267631
1.034,0.7874883573,0.5568383575,4.82197548e-17,-0.5568383575,-0.7874883573,1.344326715,1.113676715,0.5568383575,8.742877059e-17,-0.2306499997,1.574976715,1.344326715,0.7874883573,0.2306499997,0,1.344326715,1.113676715,0.5568383575,8.742877059e-17,-0.2306499997,0.7874883573,0.5568383575,1.446592644e-16,-0.5568383575,-0.7874883573
1.035,0.7882499514,0.5573768859,4.8266389e-17,-0.5573768859,-0.7882499514,1.345626837,1.114753772,0.5573768859,8.751332452e-17,-0.2308730655,1.576499903,1.345626837,0.7882499514,0.2308730655,0,1.345626837,1.114753772,0.5573768859,8.751332452e-17,-0.2308730655,0.7882499514,0.5573768859,1.44799167e-16,-0.5573768859,-0.7882499514
1.036,0.7890115456,0.5579154143,4.831302319e-17,-0.5579154143,-0.7890115456,1.34692696,1.115830829,0.5579154143,8.759787846e-17,-0.2310961313,1.578023091,1.34692696,0.7890115456,0.2310961313,0,1.34692696,1.115830829,0.5579154143,8.759787846e-17,-0.2310961313,0.7890115456,0.5579154143,1.449390696e-16,-0.5579154143,-0.7890115456
1.037,0.7897731397,0.5584539427,4.835965738e-17,-0.5584539427,-0.7897731397,1.348227082,1.116907885,0.5584539427,8.76824324e-17,-0.231319197,1.579546279,1.348227082,0.7897731397,0.231319197,0,1.348227082,1.116907885,0.5584539427,8.76824324e-17,-0.231319197,0.7897731397,0.5584539427,1.450789721e-16,-0.5584539427,-0.7897731397
1.038,0.7905347339,0.5589924711,4.840629157e-17,-0.5589924711,-0.7905347339,1.349527205,1.117984942,0.5589924711,8.776698633e-17,-0.2315422628,1.581069468,1.349527205,0.7905347339,0.2315422628,0,1.349527205,1.117984942,0.5589924711,8.776698633e-17,-0.2315422628,0.7905347339,0.5589924711,1.452188747e-16,-0.5589924711,-0.7905347339
1.039,0.791296328,0.5595309995,4.845292577e-17,-0.5595309995,-0.791296328,1.350827328,1.119061999,0.5595309995,8.785154027e-17,-0.2317653286,1.582592656,1.350827328,0.791296328,0.2317653286,0,1.350827328,1.119061999,0.5595309995,8.785154027e-17,-0.2317653286,0.791296328,0.5595309995,1.453587773e-16,-0.5595309995,-0.791296328
1.04,0.7920579222,0.5600695279,4.849955996e-17,-0.5600695279,-0.7920579222,1.35212745,1.120139056,0.5600695279,8.793609421e-17,-0.2319883943,1.584115844,1.35212745,0.7920579222,0.2319883943,0,1.35212745,1.120139056,0.5600695279,8.793609421e-17,-0.2319883943,0.7920579222,0.5600695279,1.454986799e-16,-0.5600695279,-0.7920579222
1.041,0.7928195163,0.5606080563,4.854619415e-17,-0.5606080563,-0.7928195163,1.353427573,1.121216113,0.5606080563,8.802064814e-17,-0.2322114601,1.585639033,1.353427573,0.7928195163,0.2322114601,0,1.353427573,1.121216113,0.5606080563,8.802064814e-17,-0.2322114601,0.7928195163,0.5606080563,1.456385824e-16,-0.5606080563,-0.7928195163
1.042,0.7935811105,0.5611465847,4.859282834e-17,-0.5611465847,-0.7935811105,1.354727695,1.122293169,0.5611465847,8.810520208e-17,-0.2324345258,1.587162221,1.354727695,0.7935811105,0.2324345258,0,1.354727695,1.122293169,0.5611465847,8.810520208e-17,-0.2324345258,0.7935811105,0.5611465847,1.45778485e-16,-0.5611465847,-0.7935811105
1.043,0.7943427047,0.5616851131,4.863946253e-17,-0.5616851131,-0.7943427047,1.356027818,1.123370226,0.5616851131,8.818975602e-17,-0.2326575916,1.588685409,1.356027818,0.7943427047,0.2326575916,0,1.356027818,1.123370226,0.5616851131,8.818975602e-17,-0.2326575916,0.7943427047,0.5616851131,1.459183876e-16,-0.5616851131,-0.7943427047
1.044,0.7951042988,0.5622236414,4.868609673e-17,-0.5622236414,-0.7951042988,1.35732794,1.124447283,0.5622236414,8.827430995e-17,-0.2328806574,1.590208598,1.35732794,0.7951042988,0.2328806574,0,1.35732794,1.124447283,0.5622236414,8.827430995e-17,-0.2328806574,0.7951042988,0.5622236414,1.460582902e-16,-0.5622236414,-0.7951042988
1.045,0.795865893,0.5627621698,4.873273092e-17,-0.5627621698,-0.795865893,1.358628063,1.12552434,0.5627621698,8.835886389e-17,-0.2331037231,1.591731786,1.358628063,0.795865893,0.2331037231,0,1.358628063,1.12552434,0.5627621698,8.835886389e-17,-0.2331037231,0.795865893,0.5627621698,1.461981928e-16,-0.5627621698,-0.795865893
1.046,0.7966274871,0.5633006982,4.877936511e-17,-0.5633006982,-0.7966274871,1.359928185,1.126601396,0.5633006982,8.844341783e-17,-0.2333267889,1.593254974,1.359928185,0.7966274871,0.2333267889,0,1.359928185,1.126601396,0.5633006982,8.844341783e-17,-0.2333267889,0.7966274871,0.5633006982,1.463380953e-16,-0.5633006982,-0.7966274871
1.047,0.7973890813,0.5638392266,4.88259993e-17,-0.5638392266,-0.7973890813,1.361228308,1.127678453,0.5638392266,8.852797176e-17,-0.2335498547,1.594778163,1.361228308,0.7973890813,0.2335498547,0,1.361228308,1.127678453,0.5638392266,8.852797176e-17,-0.2335498547,0.7973890813,0.5638392266,1.464779979e-16,-0.5638392266,-0.7973890813
1.048,0.7981506754,0.564377755,4.88726335e-17,-0.564377755,-0.7981506754,1.36252843,1.12875551,0.564377755,8.86125257e-17,-0.2337729204,1.596301351,1.36252843,0.7981506754,0.2337729204,0,1.36252843,1.12875551,0.564377755,8.86125257e-17,-0.2337729204,0.7981506754,0.564377755,1.466179005e-16,-0.564377755,-0.7981506754
1.049,0.7989122696,0.5649162834,4.891926769e-17,-0.5649162834,-0.7989122696,1.363828553,1.129832567,0.5649162834,8.869707964e-17,-0.2339959862,1.597824539,1.363828553,0.7989122696,0.2339959862,0,1.363828553,1.129832567,0.5649162834,8.869707964e-17,-0.2339959862,0.7989122696,0.5649162834,1.467578031e-16,-0.5649162834,-0.7989122696
1.05,0.7996738638,0.5654548118,4.896590188e-17,-0.5654548118,-0.7996738638,1.365128676,1.130909624,0.5654548118,8.878163357e-17,-0.234219052,1.599347728,1.365128676,0.7996738638,0.234219052,0,1.365128676,1.130909624,0.5654548118,8.878163357e-17,-0.234219052,0.7996738638,0.5654548118,1.468977056e-16,-0.5654548118,-0.7996738638
1.051,0.8004354579,0.5659933402,4.901253607e-17,-0.5659933402,-0.8004354579,1.366428798,1.13198668,0.5659933402,8.886618751e-17,-0.2344421177,1.600870916,1.366428798,0.8004354579,0.2344421177,0,1.366428798,1.13198668,0.5659933402,8.886618751e-17,-0.2344421177,0.8004354579,0.5659933402,1.470376082e-16,-0.5659933402,-0.8004354579
1.052,0.8011970521,0.5665318686,4.905917026e-17,-0.5665318686,-0.8011970521,1.367728921,1.133063737,0.5665318686,8.895074145e-17,-0.2346651835,1.602394104,1.367728921,0.8011970521,0.2346651835,0,1.367728921,1.133063737,0.5665318686,8.895074145e-17,-0.2346651835,0.8011970521,0.5665318686,1.471775108e-16,-0.5665318686,-0.8011970521
1.053,0.8019586462,0.567070397,4.910580446e-17,-0.567070397,-0.8019586462,1.369029043,1.134140794,0.567070397,8.903529538e-17,-0.2348882492,1.603917292,1.369029043,0.8019586462,0.2348882492,0,1.369029043,1.134140794,0.567070397,8.903529538e-17,-0.2348882492,0.8019586462,0.567070397,1.473174134e-16,-0.567070397,-0.8019586462
1.054,0.8027202404,0.5676089254,4.915243865e-17,-0.5676089254,-0.8027202404,1.370329166,1.135217851,0.5676089254,8.911984932e-17,-0.235111315,1.605440481,1.370329166,0.8027202404,0.235111315,0,1.370329166,1.135217851,0.5676089254,8.911984932e-17,-0.235111315,0.8027202404,0.5676089254,1.474573159e-16,-0.5676089254,-0.8027202404
1.055,0.8034818345,0.5681474538,4.919907284e-17,-0.5681474538,-0.8034818345,1.371629288,1.136294908,0.5681474538,8.920440326e-17,-0.2353343808,1.606963669,1.371629288,0.8034818345,0.2353343808,0,1.371629288,1.136294908,0.5681474538,8.920440326e-17,-0.2353343808,0.8034818345,0.5681474538,1.475972185e-16,-0.5681474538,-0.8034818345
1.056,0.8042434287,0.5686859822,4.924570703e-17,-0.5686859822,-0.8042434287,1.372929411,1.137371964,0.5686859822,8.928895719e-17,-0.2355574465,1.608486857,1.372929411,0.8042434287,0.2355574465,0,1.372929411,1.137371964,0.5686859822,8.928895719e-17,-0.2355574465,0.8042434287,0.5686859822,1.477371211e-16,-0.5686859822,-0.8042434287
1.057,0.8050050228,0.5692245105,4.929234123e-17,-0.5692245105,-0.8050050228,1.374229533,1.138449021,0.5692245105,8.937351113e-17,-0.2357805123,1.610010046,1.374229533,0.8050050228,0.2357805123,0,1.374229533,1.138449021,0.5692245105,8.937351113e-17,-0.2357805123,0.8050050228,0.5692245105,1.478770237e-16,-0.5692245105,-0.8050050228
1.058,0.805766617,0.5697630389,4.933897542e-17,-0.5697630389,-0.805766617,1.375529656,1.139526078,0.5697630389,8.945806507e-17,-0.2360035781,1.611533234,1.375529656,0.805766617,0.2360035781,0,1.375529656,1.139526078,0.5697630389,8.945806507e-17,-0.2360035781,0.805766617,0.5697630389,1.480169263e-16,-0.5697630389,-0.805766617
1.059,0.8065282112,0.5703015673,4.938560961e-17,-0.5703015673,-0.8065282112,1.376829778,1.140603135,0.5703015673,8.9542619e-17,-0.2362266438,1.613056422,1.376829778,0.8065282112,0.2362266438,0,1.376829778,1.140603135,0.5703015673,8.9542619e-17,-0.2362266438,0.8065282112,0.5703015673,1.481568288e-16,-0.5703015673,-0.8065282112
1.06,0.8072898053,0.5708400957,4.94322438e-17,-0.5708400957,-0.8072898053,1.378129901,1.141680191,0.5708400957,8.962717294e-17,-0.2364497096,1.614579611,1.378129901,0.8072898053,0.2364497096,0,1.378129901,1.141680191,0.5708400957,8.962717294e-17,-0.2364497096,0.8072898053,0.5708400957,1.482967314e-16,-0.5708400957,-0.8072898053
1.061,0.8080513995,0.5713786241,4.9478878e-17,-0.5713786241,-0.8080513995,1.379430024,1.142757248,0.5713786241,8.971172688e-17,-0.2366727754,1.616102799,1.379430024,0.8080513995,0.2366727754,0,1.379430024,1.142757248,0.5713786241,8.971172688e-17,-0.2366727754,0.8080513995,0.5713786241,1.48436634e-16,-0.5713786241,-0.8080513995
1.062,0.8088129936,0.5719171525,4.952551219e-17,-0.5719171525,-0.8088129936,1.380730146,1.143834305,0.5719171525,8.979628081e-17,-0.2368958411,1.617625987,1.380730146,0.8088129936,0.2368958411,0,1.380730146,1.143834305,0.5719171525,8.979628081e-17,-0.2368958411,0.8088129936,0.5719171525,1.485765366e-16,-0.5719171525,-0.8088129936
1.063,0.8095745878,0.5724556809,4.957214638e-17,-0.5724556809,-0.8095745878,1.382030269,1.144911362,0.5724556809,8.988083475e-17,-0.2371189069,1.619149176,1.382030269,0.8095745878,0.2371189069,0,1.382030269,1.144911362,0.5724556809,8.988083475e-17,-0.2371189069,0.8095745878,0.5724556809,1.487164391e-16,-0.5724556809,-0.8095745878
1.064,0.8103361819,0.5729942093,4.961878057e-17,-0.5729942093,-0.8103361819,1.383330391,1.145988419,0.5729942093,8.996538869e-17,-0.2373419726,1.620672364,1.383330391,0.8103361819,0.2373419726,0,1.383330391,1.145988419,0.5729942093,8.996538869e-17,-0.2373419726,0.8103361819,0.5729942093,1.488563417e-16,-0.5729942093,-0.8103361819
1.065,0.8110977761,0.5735327377,4.966541476e-17,-0.5735327377,-0.8110977761,1.384630514,1.147065475,0.5735327377,9.004994262e-17,-0.2375650384,1.622195552,1.384630514,0.8110977761,0.2375650384,0,1.384630514,1.147065475,0.5735327377,9.004994262e-17,-0.2375650384,0.8110977761,0.5735327377,1.489962443e-16,-0.5735327377,-0.8110977761
1.066,0.8118593702,0.5740712661,4.971204896e-17,-0.5740712661,-0.8118593702,1.385930636,1.148142532,0.5740712661,9.013449656e-17,-0.2377881042,1.62371874,1.385930636,0.8118593702,0.2377881042,0,1.385930636,1.148142532,0.5740712661,9.013449656e-17,-0.2377881042,0.8118593702,0.5740712661,1.491361469e-16,-0.5740712661,-0.8118593702
1.067,0.8126209644,0.5746097945,4.975868315e-17,-0.5746097945,-0.8126209644,1.387230759,1.149219589,0.5746097945,9.02190505e-17,-0.2380111699,1.625241929,1.387230759,0.8126209644,0.2380111699,0,1.387230759,1.149219589,0.5746097945,9.02190505e-17,-0.2380111699,0.8126209644,0.5746097945,1.492760494e-16,-0.5746097945,-0.8126209644
1.068,0.8133825586,0.5751483229,4.980531734e-17,-0.5751483229,-0.8133825586,1.388530881,1.150296646,0.5751483229,9.030360443e-17,-0.2382342357,1.626765117,1.388530881,0.8133825586,0.2382342357,0,1.388530881,1.150296646,0.5751483229,9.030360443e-17,-0.2382342357,0.8133825586,0.5751483229,1.49415952e-16,-0.5751483229,-0.8133825586
1.069,0.8141441527,0.5756868512,4.985195153e-17,-0.5756868512,-0.8141441527,1.389831004,1.151373702,0.5756868512,9.038815837e-17,-0.2384573015,1.628288305,1.389831004,0.8141441527,0.2384573015,0,1.389831004,1.151373702,0.5756868512,9.038815837e-17,-0.2384573015,0.8141441527,0.5756868512,1.495558546e-16,-0.5756868512,-0.8141441527
1.07,0.8149057469,0.5762253796,4.989858573e-17,-0.5762253796,-0.8149057469,1.391131127,1.152450759,0.5762253796,9.047271231e-17,-0.2386803672,1.629811494,1.391131127,0.8149057469,0.2386803672,0,1.391131127,1.152450759,0.5762253796,9.047271231e-17,-0.2386803672,0.8149057469,0.5762253796,1.496957572e-16,-0.5762253796,-0.8149057469
1.071,0.815667341,0.576763908,4.994521992e-17,-0.576763908,-0.815667341,1.392431249,1.153527816,0.576763908,9.055726624e-17,-0.238903433,1.631334682,1.392431249,0.815667341,0.238903433,0,1.392431249,1.153527816,0.576763908,9.055726624e-17,-0.238903433,0.815667341,0.576763908,1.498356598e-16,-0.576763908,-0.815667341
1.072,0.8164289352,0.5773024364,4.999185411e-17,-0.5773024364,-0.8164289352,1.393731372,1.154604873,0.5773024364,9.064182018e-17,-0.2391264988,1.63285787,1.393731372,0.8164289352,0.2391264988,0,1.393731372,1.154604873,0.5773024364,9.064182018e-17,-0.2391264988,0.8164289352,0.5773024364,1.499755623e-16,-0.5773024364,-0.8164289352
1.073,0.8171905293,0.5778409648,5.00384883e-17,-0.5778409648,-0.8171905293,1.395031494,1.15568193,0.5778409648,9.072637412e-17,-0.2393495645,1.634381059,1.395031494,0.8171905293,0.2393495645,0,1.395031494,1.15568193,0.5778409648,9.072637412e-17,-0.2393495645,0.8171905293,0.5778409648,1.501154649e-16,-0.5778409648,-0.8171905293
1.074,0.8179521235,0.5783794932,5.008512249e-17,-0.5783794932,-0.8179521235,1.396331617,1.156758986,0.5783794932,9.081092805e-17,-0.2395726303,1.635904247,1.396331617,0.8179521235,0.2395726303,0,1.396331617,1.156758986,0.5783794932,9.081092805e-17,-0.2395726303,0.8179521235,0.5783794932,1.502553675e-16,-0.5783794932,-0.8179521235
1.075,0.8187137177,0.5789180216,5.013175669e-17,-0.5789180216,-0.8187137177,1.397631739,1.157836043,0.5789180216,9.089548199e-17,-0.239795696,1.637427435,1.397631739,0.8187137177,0.239795696,0,1.397631739,1.157836043,0.5789180216,9.089548199e-17,-0.239795696,0.8187137177,0.5789180216,1.503952701e-16,-0.5789180216,-0.8187137177
1.076,0.8194753118,0.57945655,5.017839088e-17,-0.57945655,-0.8194753118,1.398931862,1.1589131,0.57945655,9.098003593e-17,-0.2400187618,1.638950624,1.398931862,0.8194753118,0.2400187618,0,1.398931862,1.1589131,0.57945655,9.098003593e-17,-0.2400187618,0.8194753118,0.57945655,1.505351726e-16,-0.57945655,-0.8194753118
1.077,0.820236906,0.5799950784,5.022502507e-17,-0.5799950784,-0.820236906,1.400231984,1.159990157,0.5799950784,9.106458986e-17,-0.2402418276,1.640473812,1.400231984,0.820236906,0.2402418276,0,1.400231984,1.159990157,0.5799950784,9.106458986e-17,-0.2402418276,0.820236906,0.5799950784,1.506750752e-16,-0.5799950784,-0.820236906
1.078,0.8209985001,0.5805336068,5.027165926e-17,-0.5805336068,-0.8209985001,1.401532107,1.161067214,0.5805336068,9.11491438e-17,-0.2404648933,1.641997,1.401532107,0.8209985001,0.2404648933,0,1.401532107,1.161067214,0.5805336068,9.11491438e-17,-0.2404648933,0.8209985001,0.5805336068,1.508149778e-16,-0.5805336068,-0.8209985001
1.079,0.8217600943,0.5810721352,5.031829346e-17,-0.5810721352,-0.8217600943,1.402832229,1.16214427,0.5810721352,9.123369774e-17,-0.2406879591,1.643520189,1.402832229,0.8217600943,0.2406879591,0,1.402832229,1.16214427,0.5810721352,9.123369774e-17,-0.2406879591,0.8217600943,0.5810721352,1.509548804e-16,-0.5810721352,-0.8217600943
1.08,0.8225216884,0.5816106636,5.036492765e-17,-0.5816106636,-0.8225216884,1.404132352,1.163221327,0.5816106636,9.131825168e-17,-0.2409110249,1.645043377,1.404132352,0.8225216884,0.2409110249,0,1.404132352,1.163221327,0.5816106636,9.131825168e-17,-0.2409110249,0.8225216884,0.5816106636,1.510947829e-16,-0.5816106636,-0.8225216884
1.081,0.8232832826,0.582149192,5.041156184e-17,-0.582149192,-0.8232832826,1.405432475,1.164298384,0.582149192,9.140280561e-17,-0.2411340906,1.646566565,1.405432475,0.8232832826,0.2411340906,0,1.405432475,1.164298384,0.582149192,9.140280561e-17,-0.2411340906,0.8232832826,0.582149192,1.512346855e-16,-0.582149192,-0.8232832826
1.082,0.8240448767,0.5826877203,5.045819603e-17,-0.5826877203,-0.8240448767,1.406732597,1.165375441,0.5826877203,9.148735955e-17,-0.2413571564,1.648089753,1.406732597,0.8240448767,0.2413571564,0,1.406732597,1.165375441,0.5826877203,9.148735955e-17,-0.2413571564,0.8240448767,0.5826877203,1.513745881e-16,-0.5826877203,-0.8240448767
1.083,0.8248064709,0.5832262487,5.050483023e-17,-0.5832262487,-0.8248064709,1.40803272,1.166452497,0.5832262487,9.157191349e-17,-0.2415802222,1.649612942,1.40803272,0.8248064709,0.2415802222,0,1.40803272,1.166452497,0.5832262487,9.157191349e-17,-0.2415802222,0.8248064709,0.5832262487,1.515144907e-16,-0.5832262487,-0.8248064709
1.084,0.8255680651,0.5837647771,5.055146442e-17,-0.5837647771,-0.8255680651,1.409332842,1.167529554,0.5837647771,9.165646742e-17,-0.2418032879,1.65113613,1.409332842,0.8255680651,0.2418032879,0,1.409332842,1.167529554,0.5837647771,9.165646742e-17,-0.2418032879,0.8255680651,0.5837647771,1.516543933e-16,-0.5837647771,-0.8255680651
1.085,0.8263296592,0.5843033055,5.059809861e-17,-0.5843033055,-0.8263296592,1.410632965,1.168606611,0.5843033055,9.174102136e-17,-0.2420263537,1.652659318,1.410632965,0.8263296592,0.2420263537,0,1.410632965,1.168606611,0.5843033055,9.174102136e-17,-0.2420263537,0.8263296592,0.5843033055,1.517942958e-16,-0.5843033055,-0.8263296592
1.086,0.8270912534,0.5848418339,5.06447328e-17,-0.5848418339,-0.8270912534,1.411933087,1.169683668,0.5848418339,9.18255753e-17,-0.2422494195,1.654182507,1.411933087,0.8270912534,0.2422494195,0,1.411933087,1.169683668,0.5848418339,9.18255753e-17,-0.2422494195,0.8270912534,0.5848418339,1.519341984e-16,-0.5848418339,-0.8270912534
1.087,0.8278528475,0.5853803623,5.069136699e-17,-0.5853803623,-0.8278528475,1.41323321,1.170760725,0.5853803623,9.191012923e-17,-0.2424724852,1.655705695,1.41323321,0.8278528475,0.2424724852,0,1.41323321,1.170760725,0.5853803623,9.191012923e-17,-0.2424724852,0.8278528475,0.5853803623,1.52074101e-16,-0.5853803623,-0.8278528475
1.088,0.8286144417,0.5859188907,5.073800119e-17,-0.5859188907,-0.8286144417,1.414533332,1.171837781,0.5859188907,9.199468317e-17,-0.242695551,1.657228883,1.414533332,0.8286144417,0.242695551,0,1.414533332,1.171837781,0.5859188907,9.199468317e-17,-0.242695551,0.8286144417,0.5859188907,1.522140036e-16,-0.5859188907,-0.8286144417
1.089,0.8293760358,0.5864574191,5.078463538e-17,-0.5864574191,-0.8293760358,1.415833455,1.172914838,0.5864574191,9.207923711e-17,-0.2429186167,1.658752072,1.415833455,0.8293760358,0.2429186167,0,1.415833455,1.172914838,0.5864574191,9.207923711e-17,-0.2429186167,0.8293760358,0.5864574191,1.523539061e-16,-0.5864574191,-0.8293760358
1.09,0.83013763,0.5869959475,5.083126957e-17,-0.5869959475,-0.83013763,1.417133577,1.173991895,0.5869959475,9.216379104e-17,-0.2431416825,1.66027526,1.417133577,0.83013763,0.2431416825,0,1.417133577,1.173991895,0.5869959475,9.216379104e-17,-0.2431416825,0.83013763,0.5869959475,1.524938087e-16,-0.5869959475,-0.83013763
1.091,0.8308992241,0.5875344759,5.087790376e-17,-0.5875344759,-0.8308992241,1.4184337,1.175068952,0.5875344759,9.224834498e-17,-0.2433647483,1.661798448,1.4184337,0.8308992241,0.2433647483,0,1.4184337,1.175068952,0.5875344759,9.224834498e-17,-0.2433647483,0.8308992241,0.5875344759,1.526337113e-16,-0.5875344759,-0.8308992241
1.092,0.8316608183,0.5880730043,5.092453796e-17,-0.5880730043,-0.8316608183,1.419733823,1.176146009,0.5880730043,9.233289892e-17,-0.243587814,1.663321637,1.419733823,0.8316608183,0.243587814,0,1.419733823,1.176146009,0.5880730043,9.233289892e-17,-0.243587814,0.8316608183,0.5880730043,1.527736139e-16,-0.5880730043,-0.8316608183
1.093,0.8324224125,0.5886115327,5.097117215e-17,-0.5886115327,-0.8324224125,1.421033945,1.177223065,0.5886115327,9.241745285e-17,-0.2438108798,1.664844825,1.421033945,0.8324224125,0.2438108798,0,1.421033945,1.177223065,0.5886115327,9.241745285e-17,-0.2438108798,0.8324224125,0.5886115327,1.529135164e-16,-0.5886115327,-0.8324224125
1.094,0.8331840066,0.5891500611,5.101780634e-17,-0.5891500611,-0.8331840066,1.422334068,1.178300122,0.5891500611,9.250200679e-17,-0.2440339456,1.666368013,1.422334068,0.8331840066,0.2440339456,0,1.422334068,1.178300122,0.5891500611,9.250200679e-17,-0.2440339456,0.8331840066,0.5891500611,1.53053419e-16,-0.5891500611,-0.8331840066
