nu,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10,u_11,u_12,u_13,u_14,u_15,u_16,u_17,u_18,u_19,u_20,u_21,u_22,u_23,u_24
0.303,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.407769048,0.6284292414,-0.07783877816,-0.2230657638,1.523188312,1.670776381,0.8860080725,0.2145458583,0,1.300122548,1.411966985,0.6401340276,-0.0491291111,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.305,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.407953267,0.6285989404,-0.0777401874,-0.2230657638,1.523188312,1.671056132,0.8863110235,0.2147221997,0,1.300122548,1.412192479,0.6403328474,-0.04911152618,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.307,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.408136219,0.6287673986,-0.07764242775,-0.2230657638,1.523188312,1.671333693,0.8866112612,0.2148966454,0,1.300122548,1.412415889,0.6405294301,-0.04909458196,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.309,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.408317915,0.6289346276,-0.07754549026,-0.2230657638,1.523188312,1.671609088,0.8869088189,0.2150692227,0,1.300122548,1.412637243,0.6407238096,-0.04907826418,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.311,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.408498367,0.6291006388,-0.07744936607,-0.2230657638,1.523188312,1.671882339,0.8872037291,0.2152399585,0,1.300122548,1.412856567,0.6409160189,-0.04906255891,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.313,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.408677587,0.6292654438,-0.07735404645,-0.2230657638,1.523188312,1.67215347,0.887496024,0.2154088791,0,1.300122548,1.413073888,0.6411060907,-0.04904745255,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.315,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.408855586,0.6294290537,-0.07725952272,-0.2230657638,1.523188312,1.672422504,0.8877857354,0.2155760103,0,1.300122548,1.413289231,0.641294057,-0.04903293181,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.317,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.409032376,0.6295914799,-0.07716578635,-0.2230657638,1.523188312,1.672689462,0.8880728944,0.2157413777,0,1.300122548,1.413502621,0.6414799493,-0.04901898371,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.319,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.409207968,0.6297527333,-0.07707282887,-0.2230657638,1.523188312,1.672954367,0.8883575319,0.2159050062,0,1.300122548,1.413714084,0.6416637983,-0.04900559557,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.321,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.409382372,0.629912825,-0.07698064192,-0.2230657638,1.523188312,1.673217242,0.888639678,0.2160669205,0,1.300122548,1.413923644,0.6418456343,-0.048992755,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.323,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.4095556,0.6300717658,-0.07688921723,-0.2230657638,1.523188312,1.673478107,0.8889193628,0.2162271446,0,1.300122548,1.414131324,0.642025487,-0.0489804499,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.325,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.409727663,0.6302295665,-0.07679854663,-0.2230657638,1.523188312,1.673736983,0.8891966157,0.2163857023,0,1.300122548,1.41433715,0.6422033857,-0.04896866844,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.327,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.409898571,0.6303862377,-0.07670862204,-0.2230657638,1.523188312,1.673993893,0.8894714657,0.216542617,0,1.300122548,1.414541143,0.6423793589,-0.04895739905,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.329,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.410068335,0.63054179,-0.07661943548,-0.2230657638,1.523188312,1.674248856,0.8897439415,0.2166979116,0,1.300122548,1.414743328,0.6425534349,-0.04894663045,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.331,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.410236966,0.6306962339,-0.07653097904,-0.2230657638,1.523188312,1.674501893,0.8900140711,0.2168516086,0,1.300122548,1.414943727,0.6427256411,-0.0489363516,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.333,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.410404474,0.6308495798,-0.07644324494,-0.2230657638,1.523188312,1.674753025,0.8902818825,0.2170037301,0,1.300122548,1.415142362,0.6428960048,-0.04892655171,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.335,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.410570868,0.6310018378,-0.07635622545,-0.2230657638,1.523188312,1.675002271,0.890547403,0.2171542981,0,1.300122548,1.415339254,0.6430645526,-0.04891722024,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.337,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41073616,0.6311530181,-0.07626991296,-0.2230657638,1.523188312,1.67524965,0.8908106596,0.2173033339,0,1.300122548,1.415534426,0.6432313107,-0.04890834689,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.339,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41090036,0.6313031308,-0.07618429993,-0.2230657638,1.523188312,1.675495184,0.8910716789,0.2174508586,0,1.300122548,1.415727899,0.6433963048,-0.04889992158,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.341,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.411063476,0.6314521858,-0.07609937892,-0.2230657638,1.523188312,1.67573889,0.8913304871,0.2175968928,0,1.300122548,1.415919694,0.6435595601,-0.04889193447,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.343,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41122552,0.6316001929,-0.07601514257,-0.2230657638,1.523188312,1.675980787,0.8915871101,0.217741457,0,1.300122548,1.416109831,0.6437211014,-0.04888437594,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.345,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.411386501,0.631747162,-0.07593158361,-0.2230657638,1.523188312,1.676220895,0.8918415734,0.2178845711,0,1.300122548,1.416298331,0.6438809532,-0.04887723658,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.347,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.411546428,0.6318931026,-0.07584869486,-0.2230657638,1.523188312,1.676459232,0.8920939021,0.2180262549,0,1.300122548,1.416485214,0.6440391392,-0.04887050719,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.349,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.411705311,0.6320380244,-0.07576646922,-0.2230657638,1.523188312,1.676695817,0.892344121,0.2181665277,0,1.300122548,1.416670498,0.6441956832,-0.04886417877,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.351,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41186316,0.6321819367,-0.07568489966,-0.2230657638,1.523188312,1.676930666,0.8925922545,0.2183054086,0,1.300122548,1.416854204,0.6443506081,-0.04885824255,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.353,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.412019983,0.6323248489,-0.07560397927,-0.2230657638,1.523188312,1.677163799,0.8928383266,0.2184429162,0,1.300122548,1.417036351,0.6445039367,-0.04885268991,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.355,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.412175791,0.6324667703,-0.07552370118,-0.2230657638,1.523188312,1.677395232,0.8930823612,0.218579069,0,1.300122548,1.417216957,0.6446556913,-0.04884751246,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.357,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.412330591,0.6326077101,-0.07544405863,-0.2230657638,1.523188312,1.677624983,0.8933243815,0.2187138851,0,1.300122548,1.417396042,0.6448058938,-0.04884270197,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.359,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.412484394,0.6327476773,-0.07536504493,-0.2230657638,1.523188312,1.677853069,0.8935644106,0.2188473824,0,1.300122548,1.417573622,0.6449545658,-0.04883825041,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.361,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.412637208,0.6328866809,-0.07528665347,-0.2230657638,1.523188312,1.678079507,0.8938024714,0.2189795783,0,1.300122548,1.417749716,0.6451017284,-0.04883414992,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.363,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.412789041,0.6330247298,-0.07520887772,-0.2230657638,1.523188312,1.678304314,0.8940385862,0.2191104901,0,1.300122548,1.417924342,0.6452474026,-0.0488303928,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.365,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.412939903,0.6331618329,-0.07513171123,-0.2230657638,1.523188312,1.678527507,0.8942727771,0.2192401347,0,1.300122548,1.418097517,0.6453916086,-0.04882697155,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.367,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.413089803,0.6332979987,-0.07505514762,-0.2230657638,1.523188312,1.678749101,0.8945050659,0.2193685289,0,1.300122548,1.418269258,0.6455343668,-0.04882387879,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.369,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.413238748,0.633433236,-0.0749791806,-0.2230657638,1.523188312,1.678969112,0.8947354742,0.219495689,0,1.300122548,1.418439582,0.6456756967,-0.04882110735,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.371,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.413386748,0.6335675532,-0.07490380394,-0.2230657638,1.523188312,1.679187558,0.8949640231,0.2196216312,0,1.300122548,1.418608506,0.645815618,-0.04881865019,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.373,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41353381,0.6337009588,-0.07482901149,-0.2230657638,1.523188312,1.679404452,0.8951907335,0.2197463714,0,1.300122548,1.418776046,0.6459541496,-0.04881650041,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.375,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.413679943,0.6338334612,-0.07475479719,-0.2230657638,1.523188312,1.679619812,0.895415626,0.2198699252,0,1.300122548,1.418942218,0.6460913104,-0.0488146513,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.377,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.413825156,0.6339650685,-0.07468115501,-0.2230657638,1.523188312,1.679833652,0.895638721,0.219992308,0,1.300122548,1.419107039,0.6462271188,-0.04881309626,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.379,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.413969455,0.6340957891,-0.07460807905,-0.2230657638,1.523188312,1.680045987,0.8958600385,0.2201135349,0,1.300122548,1.419270523,0.646361593,-0.04881182884,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.381,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41411285,0.6342256309,-0.07453556343,-0.2230657638,1.523188312,1.680256832,0.8960795983,0.2202336209,0,1.300122548,1.419432686,0.6464947509,-0.04881084275,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.383,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.414255348,0.6343546021,-0.07446360237,-0.2230657638,1.523188312,1.680466202,0.8962974198,0.2203525805,0,1.300122548,1.419593543,0.6466266101,-0.04881013181,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.385,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.414396957,0.6344827104,-0.07439219015,-0.2230657638,1.523188312,1.680674112,0.8965135224,0.2204704283,0,1.300122548,1.41975311,0.6467571878,-0.04880969,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.387,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.414537685,0.6346099638,-0.07432132112,-0.2230657638,1.523188312,1.680880575,0.8967279249,0.2205871783,0,1.300122548,1.419911401,0.6468865009,-0.04880951139,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.389,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.414677539,0.63473637,-0.0742509897,-0.2230657638,1.523188312,1.681085607,0.8969406461,0.2207028447,0,1.300122548,1.420068431,0.6470145663,-0.04880959022,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.391,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.414816527,0.6348619367,-0.07418119036,-0.2230657638,1.523188312,1.681289221,0.8971517044,0.2208174411,0,1.300122548,1.420224214,0.6471414004,-0.04880992083,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.393,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.414954657,0.6349866716,-0.07411191767,-0.2230657638,1.523188312,1.681491431,0.8973611181,0.220930981,0,1.300122548,1.420378764,0.6472670192,-0.04881049769,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.395,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.415091936,0.635110582,-0.07404316623,-0.2230657638,1.523188312,1.681692251,0.8975689051,0.2210434779,0,1.300122548,1.420532095,0.6473914388,-0.04881131537,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.397,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.415228371,0.6352336755,-0.07397493074,-0.2230657638,1.523188312,1.681891695,0.8977750831,0.2211549448,0,1.300122548,1.42068422,0.6475146748,-0.04881236858,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.399,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41536397,0.6353559594,-0.07390720592,-0.2230657638,1.523188312,1.682089775,0.8979796695,0.2212653946,0,1.300122548,1.420835154,0.6476367425,-0.04881365213,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.401,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41549874,0.635477441,-0.0738399866,-0.2230657638,1.523188312,1.682286505,0.8981826816,0.2213748401,0,1.300122548,1.42098491,0.6477576571,-0.04881516095,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.403,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.415632688,0.6355981275,-0.07377326763,-0.2230657638,1.523188312,1.682481898,0.8983841365,0.2214832938,0,1.300122548,1.4211335,0.6478774335,-0.04881689006,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.405,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.415765821,0.635718026,-0.07370704396,-0.2230657638,1.523188312,1.682675967,0.8985840508,0.2215907679,0,1.300122548,1.421280939,0.6479960864,-0.0488188346,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.407,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.415898146,0.6358371436,-0.07364131058,-0.2230657638,1.523188312,1.682868725,0.8987824412,0.2216972747,0,1.300122548,1.421427237,0.6481136301,-0.04882098981,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.409,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41602967,0.6359554874,-0.07357606253,-0.2230657638,1.523188312,1.683060184,0.8989793239,0.221802826,0,1.300122548,1.421572409,0.6482300789,-0.04882335102,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.411,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.416160399,0.6360730641,-0.07351129492,-0.2230657638,1.523188312,1.683250356,0.8991747151,0.2219074338,0,1.300122548,1.421716467,0.6483454468,-0.04882591368,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.413,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.416290342,0.6361898806,-0.07344700294,-0.2230657638,1.523188312,1.683439255,0.8993686306,0.2220111094,0,1.300122548,1.421859422,0.6484597474,-0.04882867331,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.415,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.416419503,0.6363059437,-0.0733831818,-0.2230657638,1.523188312,1.683626891,0.8995610862,0.2221138644,0,1.300122548,1.422001287,0.6485729944,-0.04883162555,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.417,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.416547891,0.6364212601,-0.0733198268,-0.2230657638,1.523188312,1.683813278,0.8997520973,0.2222157099,0,1.300122548,1.422142074,0.648685201,-0.04883476611,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.419,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41667551,0.6365358364,-0.07325693326,-0.2230657638,1.523188312,1.683998427,0.8999416792,0.2223166571,0,1.300122548,1.422281794,0.6487963802,-0.04883809081,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.421,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.416802369,0.6366496792,-0.0731944966,-0.2230657638,1.523188312,1.684182349,0.900129847,0.2224167168,0,1.300122548,1.42242046,0.6489065452,-0.04884159553,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.423,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.416928473,0.6367627949,-0.07313251226,-0.2230657638,1.523188312,1.684365057,0.9003166155,0.2225158998,0,1.300122548,1.422558082,0.6490157084,-0.04884527626,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.425,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.417053829,0.63687519,-0.07307097574,-0.2230657638,1.523188312,1.684546561,0.9005019994,0.2226142166,0,1.300122548,1.422694671,0.6491238825,-0.04884912906,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.427,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.417178443,0.6369868708,-0.07300988261,-0.2230657638,1.523188312,1.684726874,0.9006860131,0.2227116777,0,1.300122548,1.42283024,0.6492310796,-0.04885315009,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.429,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.41730232,0.6370978436,-0.07294922848,-0.2230657638,1.523188312,1.684906005,0.9008686711,0.2228082933,0,1.300122548,1.422964798,0.649337312,-0.04885733556,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.431,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.417425469,0.6372081146,-0.07288900902,-0.2230657638,1.523188312,1.685083967,0.9010499873,0.2229040735,0,1.300122548,1.423098357,0.6494425916,-0.04886168179,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.433,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.417547893,0.63731769,-0.07282921994,-0.2230657638,1.523188312,1.68526077,0.9012299757,0.2229990282,0,1.300122548,1.423230928,0.64954693,-0.04886618515,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.435,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.4176696,0.6374265758,-0.072769857,-0.2230657638,1.523188312,1.685436424,0.9014086501,0.2230931674,0,1.300122548,1.42336252,0.6496503389,-0.04887084211,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.437,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.417790596,0.6375347781,-0.07271091603,-0.2230657638,1.523188312,1.685610942,0.9015860239,0.2231865006,0,1.300122548,1.423493144,0.6497528297,-0.04887564919,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.439,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.417910886,0.6376423028,-0.07265239289,-0.2230657638,1.523188312,1.685784332,0.9017621107,0.2232790373,0,1.300122548,1.42362281,0.6498544135,-0.048880603,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.441,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.418030476,0.6377491559,-0.07259428349,-0.2230657638,1.523188312,1.685956606,0.9019369235,0.223370787,0,1.300122548,1.423751529,0.6499551013,-0.04888570021,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.443,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.418149372,0.6378553431,-0.07253658381,-0.2230657638,1.523188312,1.686127773,0.9021104755,0.2234617589,0,1.300122548,1.42387931,0.6500549042,-0.04889093755,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.445,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.418267579,0.6379608703,-0.07247928985,-0.2230657638,1.523188312,1.686297844,0.9022827794,0.2235519621,0,1.300122548,1.424006164,0.6501538326,-0.04889631183,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.447,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.418385104,0.6380657431,-0.07242239768,-0.2230657638,1.523188312,1.68646683,0.9024538481,0.2236414055,0,1.300122548,1.424132099,0.6502518973,-0.04890181994,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.449,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.418501952,0.6381699672,-0.07236590339,-0.2230657638,1.523188312,1.686634739,0.9026236941,0.223730098,0,1.300122548,1.424257126,0.6503491086,-0.04890745879,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.451,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.418618129,0.6382735483,-0.07230980314,-0.2230657638,1.523188312,1.686801582,0.9027923297,0.2238180483,0,1.300122548,1.424381254,0.6504454766,-0.0489132254,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.453,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.418733639,0.6383764917,-0.07225409312,-0.2230657638,1.523188312,1.686967368,0.9029597672,0.223905265,0,1.300122548,1.424504492,0.6505410116,-0.04891911683,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.455,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.418848489,0.6384788031,-0.07219876958,-0.2230657638,1.523188312,1.687132108,0.9031260186,0.2239917566,0,1.300122548,1.424626849,0.6506357233,-0.04892513019,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.457,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.418962684,0.6385804879,-0.0721438288,-0.2230657638,1.523188312,1.687295809,0.9032910959,0.2240775314,0,1.300122548,1.424748334,0.6507296217,-0.04893126266,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
0.459,0.761594156,0.5385283922,4.663419227e-17,-0.5385283922,-0.761594156,1.300122548,1.419076229,0.6386815513,-0.07208926711,-0.2230657638,1.523188312,1.687458483,0.9034550109,0.2241625976,0,1.300122548,1.424868957,0.6508227162,-0.04893751148,-0.2230657638,0.761594156,0.5385283922,1.399025768e-16,-0.5385283922,-0.761594156
